source_doc_name,item,condition,critical_word_text,aggregated_surprisal_bits
lan_parasitic_gap,1988,MINUS_FILLER_PLUS_GAP,eventually,22.55136346
lan_parasitic_gap,1988,PLUS_FILLER_MINUS_GAP,us,8.87555799
lan_parasitic_gap,1988,MINUS_FILLER_MINUS_GAP,us,8.73269368
lan_parasitic_gap,1989,PLUS_FILLER_PLUS_GAP,eventually,21.21480605
lan_parasitic_gap,1989,MINUS_FILLER_PLUS_GAP,eventually,22.55136346
lan_parasitic_gap,1989,PLUS_FILLER_MINUS_GAP,you,5.28577206
lan_parasitic_gap,1989,MINUS_FILLER_MINUS_GAP,you,7.11897724
lan_parasitic_gap,1990,PLUS_FILLER_PLUS_GAP,eventually,21.21480605
lan_parasitic_gap,1990,MINUS_FILLER_PLUS_GAP,eventually,22.17364282
lan_parasitic_gap,1990,PLUS_FILLER_MINUS_GAP,Kim,19.23298597
lan_parasitic_gap,1990,MINUS_FILLER_MINUS_GAP,Kim,17.73906227
lan_parasitic_gap,1991,PLUS_FILLER_PLUS_GAP,eventually,21.21480605
lan_parasitic_gap,1991,MINUS_FILLER_PLUS_GAP,eventually,22.17364282
lan_parasitic_gap,1991,PLUS_FILLER_MINUS_GAP,us,8.87555799
lan_parasitic_gap,1991,MINUS_FILLER_MINUS_GAP,us,8.13170732
lan_parasitic_gap,1992,PLUS_FILLER_PLUS_GAP,eventually,21.21480605
lan_parasitic_gap,1992,MINUS_FILLER_PLUS_GAP,eventually,22.17364282
lan_parasitic_gap,1992,PLUS_FILLER_MINUS_GAP,you,5.28577206
lan_parasitic_gap,1992,MINUS_FILLER_MINUS_GAP,you,7.53063440
lan_parasitic_gap,1993,PLUS_FILLER_PLUS_GAP,soon,19.32102932
lan_parasitic_gap,1993,MINUS_FILLER_PLUS_GAP,soon,22.33317748
lan_parasitic_gap,1993,PLUS_FILLER_MINUS_GAP,Kim,19.12604332
lan_parasitic_gap,1993,MINUS_FILLER_MINUS_GAP,Kim,17.03666888
lan_parasitic_gap,1994,PLUS_FILLER_PLUS_GAP,soon,19.32102932
lan_parasitic_gap,1994,MINUS_FILLER_PLUS_GAP,soon,22.33317748
lan_parasitic_gap,1994,PLUS_FILLER_MINUS_GAP,you,8.30866396
lan_parasitic_gap,1994,MINUS_FILLER_MINUS_GAP,you,10.95561262
lan_parasitic_gap,1995,PLUS_FILLER_PLUS_GAP,soon,19.32102932
lan_parasitic_gap,1995,MINUS_FILLER_PLUS_GAP,soon,22.33317748
lan_parasitic_gap,1995,PLUS_FILLER_MINUS_GAP,us,10.35071512
lan_parasitic_gap,1995,MINUS_FILLER_MINUS_GAP,us,10.10584793
lan_parasitic_gap,1996,PLUS_FILLER_PLUS_GAP,soon,19.32102932
lan_parasitic_gap,1996,MINUS_FILLER_PLUS_GAP,soon,22.40469331
lan_parasitic_gap,1996,PLUS_FILLER_MINUS_GAP,Kim,19.12604332
lan_parasitic_gap,1996,MINUS_FILLER_MINUS_GAP,Kim,19.31900378
lan_parasitic_gap,1997,PLUS_FILLER_PLUS_GAP,soon,19.32102932
lan_parasitic_gap,1997,MINUS_FILLER_PLUS_GAP,soon,22.40469331
lan_parasitic_gap,1997,PLUS_FILLER_MINUS_GAP,you,8.30866396
lan_parasitic_gap,1997,MINUS_FILLER_MINUS_GAP,you,10.32164770
lan_parasitic_gap,1998,PLUS_FILLER_PLUS_GAP,soon,19.32102932
lan_parasitic_gap,1998,MINUS_FILLER_PLUS_GAP,soon,22.40469331
lan_parasitic_gap,1998,PLUS_FILLER_MINUS_GAP,us,10.35071512
lan_parasitic_gap,1998,MINUS_FILLER_MINUS_GAP,us,10.36156851
lan_parasitic_gap,1999,PLUS_FILLER_PLUS_GAP,eventually,20.14274946
lan_parasitic_gap,1999,MINUS_FILLER_PLUS_GAP,eventually,22.16327561
lan_parasitic_gap,1999,PLUS_FILLER_MINUS_GAP,us,10.35071512
lan_parasitic_gap,1999,MINUS_FILLER_MINUS_GAP,us,10.36156851
lan_parasitic_gap,2000,PLUS_FILLER_PLUS_GAP,eventually,20.14274946
lan_parasitic_gap,2000,MINUS_FILLER_PLUS_GAP,eventually,22.16327561
lan_parasitic_gap,2000,PLUS_FILLER_MINUS_GAP,Kim,19.12604332
lan_parasitic_gap,2000,MINUS_FILLER_MINUS_GAP,Kim,19.31900378
lan_parasitic_gap,2001,PLUS_FILLER_PLUS_GAP,eventually,20.14274946
lan_parasitic_gap,2001,MINUS_FILLER_PLUS_GAP,eventually,22.16327561
lan_parasitic_gap,2001,PLUS_FILLER_MINUS_GAP,you,8.30866396
lan_parasitic_gap,2001,MINUS_FILLER_MINUS_GAP,you,10.32164770
lan_parasitic_gap,2002,PLUS_FILLER_PLUS_GAP,eventually,20.14274946
lan_parasitic_gap,2002,MINUS_FILLER_PLUS_GAP,eventually,21.87159008
lan_parasitic_gap,2002,PLUS_FILLER_MINUS_GAP,us,10.35071512
lan_parasitic_gap,2002,MINUS_FILLER_MINUS_GAP,us,10.10584793
lan_parasitic_gap,2003,PLUS_FILLER_PLUS_GAP,eventually,20.14274946
lan_parasitic_gap,2003,MINUS_FILLER_PLUS_GAP,eventually,21.87159008
lan_parasitic_gap,2003,PLUS_FILLER_MINUS_GAP,Kim,19.12604332
lan_parasitic_gap,2003,MINUS_FILLER_MINUS_GAP,Kim,17.03666888
lan_parasitic_gap,2004,PLUS_FILLER_PLUS_GAP,eventually,20.14274946
lan_parasitic_gap,2004,MINUS_FILLER_PLUS_GAP,eventually,21.87159008
lan_parasitic_gap,2004,PLUS_FILLER_MINUS_GAP,you,8.30866396
lan_parasitic_gap,2004,MINUS_FILLER_MINUS_GAP,you,10.95561262
lan_parasitic_gap,2005,PLUS_FILLER_PLUS_GAP,soon,18.20994928
lan_parasitic_gap,2005,MINUS_FILLER_PLUS_GAP,soon,20.50179875
lan_parasitic_gap,2005,PLUS_FILLER_MINUS_GAP,you,7.00096478
lan_parasitic_gap,2005,MINUS_FILLER_MINUS_GAP,you,9.20360088
lan_parasitic_gap,2006,PLUS_FILLER_PLUS_GAP,soon,18.20994928
lan_parasitic_gap,2006,MINUS_FILLER_PLUS_GAP,soon,20.50179875
lan_parasitic_gap,2006,PLUS_FILLER_MINUS_GAP,us,9.80688689
lan_parasitic_gap,2006,MINUS_FILLER_MINUS_GAP,us,9.79254362
lan_parasitic_gap,2007,PLUS_FILLER_PLUS_GAP,soon,18.20994928
lan_parasitic_gap,2007,MINUS_FILLER_PLUS_GAP,soon,20.50179875
lan_parasitic_gap,2007,PLUS_FILLER_MINUS_GAP,Kim,19.65053077
lan_parasitic_gap,2007,MINUS_FILLER_MINUS_GAP,Kim,20.81594415
lan_parasitic_gap,2008,PLUS_FILLER_PLUS_GAP,soon,18.20994928
lan_parasitic_gap,2008,MINUS_FILLER_PLUS_GAP,soon,20.60049785
lan_parasitic_gap,2008,PLUS_FILLER_MINUS_GAP,you,7.00096478
lan_parasitic_gap,2008,MINUS_FILLER_MINUS_GAP,you,9.52577344
lan_parasitic_gap,2009,PLUS_FILLER_PLUS_GAP,soon,18.20994928
lan_parasitic_gap,2009,MINUS_FILLER_PLUS_GAP,soon,20.60049785
lan_parasitic_gap,2009,PLUS_FILLER_MINUS_GAP,us,9.80688689
lan_parasitic_gap,2009,MINUS_FILLER_MINUS_GAP,us,9.37612557
lan_parasitic_gap,2010,PLUS_FILLER_PLUS_GAP,soon,18.20994928
lan_parasitic_gap,2010,MINUS_FILLER_PLUS_GAP,soon,20.60049785
lan_parasitic_gap,2010,PLUS_FILLER_MINUS_GAP,Kim,19.65053077
lan_parasitic_gap,2010,MINUS_FILLER_MINUS_GAP,Kim,18.23355033
lan_parasitic_gap,2011,PLUS_FILLER_PLUS_GAP,eventually,20.92618481
lan_parasitic_gap,2011,MINUS_FILLER_PLUS_GAP,eventually,22.52818512
lan_parasitic_gap,2011,PLUS_FILLER_MINUS_GAP,you,7.00096478
lan_parasitic_gap,2011,MINUS_FILLER_MINUS_GAP,you,9.52577344
lan_parasitic_gap,2012,PLUS_FILLER_PLUS_GAP,eventually,20.92618481
lan_parasitic_gap,2012,MINUS_FILLER_PLUS_GAP,eventually,22.52818512
lan_parasitic_gap,2012,PLUS_FILLER_MINUS_GAP,Kim,19.65053077
lan_parasitic_gap,2012,MINUS_FILLER_MINUS_GAP,Kim,18.23355033
lan_parasitic_gap,2013,PLUS_FILLER_PLUS_GAP,eventually,20.92618481
lan_parasitic_gap,2013,MINUS_FILLER_PLUS_GAP,eventually,22.52818512
lan_parasitic_gap,2013,PLUS_FILLER_MINUS_GAP,us,9.80688689
lan_parasitic_gap,2013,MINUS_FILLER_MINUS_GAP,us,9.37612557
lan_parasitic_gap,2014,PLUS_FILLER_PLUS_GAP,eventually,20.92618481
lan_parasitic_gap,2014,MINUS_FILLER_PLUS_GAP,eventually,22.62983741
lan_parasitic_gap,2014,PLUS_FILLER_MINUS_GAP,you,7.00096478
lan_parasitic_gap,2014,MINUS_FILLER_MINUS_GAP,you,9.20360088
lan_parasitic_gap,2015,PLUS_FILLER_PLUS_GAP,eventually,20.92618481
lan_parasitic_gap,2015,MINUS_FILLER_PLUS_GAP,eventually,22.62983741
lan_parasitic_gap,2015,PLUS_FILLER_MINUS_GAP,Kim,19.65053077
lan_parasitic_gap,2015,MINUS_FILLER_MINUS_GAP,Kim,20.81594415
lan_parasitic_gap,2016,PLUS_FILLER_PLUS_GAP,eventually,20.92618481
lan_parasitic_gap,2016,MINUS_FILLER_PLUS_GAP,eventually,22.62983741
lan_parasitic_gap,2016,PLUS_FILLER_MINUS_GAP,us,9.80688689
lan_parasitic_gap,2016,MINUS_FILLER_MINUS_GAP,us,9.79254362
lan_parasitic_gap,2017,PLUS_FILLER_PLUS_GAP,soon,23.51508663
lan_parasitic_gap,2017,MINUS_FILLER_PLUS_GAP,soon,24.23552381
lan_parasitic_gap,2017,PLUS_FILLER_MINUS_GAP,us,6.97343528
lan_parasitic_gap,2017,MINUS_FILLER_MINUS_GAP,us,6.24119108
lan_parasitic_gap,2018,PLUS_FILLER_PLUS_GAP,soon,23.51508663
lan_parasitic_gap,2018,MINUS_FILLER_PLUS_GAP,soon,24.23552381
lan_parasitic_gap,2018,PLUS_FILLER_MINUS_GAP,you,4.16008040
lan_parasitic_gap,2018,MINUS_FILLER_MINUS_GAP,you,6.28983010
lan_parasitic_gap,2019,PLUS_FILLER_PLUS_GAP,soon,23.51508663
lan_parasitic_gap,2019,MINUS_FILLER_PLUS_GAP,soon,24.23552381
lan_parasitic_gap,2019,PLUS_FILLER_MINUS_GAP,Kim,20.15052126
lan_parasitic_gap,2019,MINUS_FILLER_MINUS_GAP,Kim,18.69712142
lan_parasitic_gap,2020,PLUS_FILLER_PLUS_GAP,soon,23.51508663
lan_parasitic_gap,2020,MINUS_FILLER_PLUS_GAP,soon,24.12963144
lan_parasitic_gap,2020,PLUS_FILLER_MINUS_GAP,us,6.97343528
lan_parasitic_gap,2020,MINUS_FILLER_MINUS_GAP,us,6.62812189
lan_parasitic_gap,2021,PLUS_FILLER_PLUS_GAP,soon,23.51508663
lan_parasitic_gap,2021,MINUS_FILLER_PLUS_GAP,soon,24.12963144
lan_parasitic_gap,2021,PLUS_FILLER_MINUS_GAP,you,4.16008040
lan_parasitic_gap,2021,MINUS_FILLER_MINUS_GAP,you,6.03101782
lan_parasitic_gap,2022,PLUS_FILLER_PLUS_GAP,soon,23.51508663
lan_parasitic_gap,2022,MINUS_FILLER_PLUS_GAP,soon,24.12963144
lan_parasitic_gap,2022,PLUS_FILLER_MINUS_GAP,Kim,20.15052126
lan_parasitic_gap,2022,MINUS_FILLER_MINUS_GAP,Kim,20.25702967
lan_parasitic_gap,2023,PLUS_FILLER_PLUS_GAP,eventually,24.37942831
lan_parasitic_gap,2023,MINUS_FILLER_PLUS_GAP,eventually,23.93137484
lan_parasitic_gap,2023,PLUS_FILLER_MINUS_GAP,you,4.16008040
lan_parasitic_gap,2023,MINUS_FILLER_MINUS_GAP,you,6.03101782
lan_parasitic_gap,2024,PLUS_FILLER_PLUS_GAP,eventually,24.37942831
lan_parasitic_gap,2024,MINUS_FILLER_PLUS_GAP,eventually,23.93137484
lan_parasitic_gap,2024,PLUS_FILLER_MINUS_GAP,us,6.97343528
lan_parasitic_gap,2024,MINUS_FILLER_MINUS_GAP,us,6.62812189
lan_parasitic_gap,2025,PLUS_FILLER_PLUS_GAP,eventually,24.37942831
lan_parasitic_gap,2025,MINUS_FILLER_PLUS_GAP,eventually,23.93137484
lan_parasitic_gap,2025,PLUS_FILLER_MINUS_GAP,Kim,20.15052126
lan_parasitic_gap,2025,MINUS_FILLER_MINUS_GAP,Kim,20.25702967
lan_parasitic_gap,2026,PLUS_FILLER_PLUS_GAP,eventually,24.37942831
lan_parasitic_gap,2026,MINUS_FILLER_PLUS_GAP,eventually,23.75702515
lan_parasitic_gap,2026,PLUS_FILLER_MINUS_GAP,you,4.16008040
lan_parasitic_gap,2026,MINUS_FILLER_MINUS_GAP,you,6.28983010
lan_parasitic_gap,2027,PLUS_FILLER_PLUS_GAP,eventually,24.37942831
lan_parasitic_gap,2027,MINUS_FILLER_PLUS_GAP,eventually,23.75702515
lan_parasitic_gap,2027,PLUS_FILLER_MINUS_GAP,us,6.97343528
lan_parasitic_gap,2027,MINUS_FILLER_MINUS_GAP,us,6.24119108
lan_parasitic_gap,2028,PLUS_FILLER_PLUS_GAP,eventually,24.37942831
lan_parasitic_gap,2028,MINUS_FILLER_PLUS_GAP,eventually,23.75702515
lan_parasitic_gap,2028,PLUS_FILLER_MINUS_GAP,Kim,20.15052126
lan_parasitic_gap,2028,MINUS_FILLER_MINUS_GAP,Kim,18.69712142
lan_parasitic_gap,2029,PLUS_FILLER_PLUS_GAP,soon,22.42876612
lan_parasitic_gap,2029,MINUS_FILLER_PLUS_GAP,soon,24.63056834
lan_parasitic_gap,2029,PLUS_FILLER_MINUS_GAP,us,8.02075830
lan_parasitic_gap,2029,MINUS_FILLER_MINUS_GAP,us,7.40085388
lan_parasitic_gap,2030,PLUS_FILLER_PLUS_GAP,soon,22.42876612
lan_parasitic_gap,2030,MINUS_FILLER_PLUS_GAP,soon,24.63056834
lan_parasitic_gap,2030,PLUS_FILLER_MINUS_GAP,you,6.13234262
lan_parasitic_gap,2030,MINUS_FILLER_MINUS_GAP,you,8.39874296
lan_parasitic_gap,2031,PLUS_FILLER_PLUS_GAP,soon,22.42876612
lan_parasitic_gap,2031,MINUS_FILLER_PLUS_GAP,soon,24.63056834
lan_parasitic_gap,2031,PLUS_FILLER_MINUS_GAP,Kim,19.44959798
lan_parasitic_gap,2031,MINUS_FILLER_MINUS_GAP,Kim,17.79493064
lan_parasitic_gap,2032,PLUS_FILLER_PLUS_GAP,soon,22.42876612
lan_parasitic_gap,2032,MINUS_FILLER_PLUS_GAP,soon,24.42424564
lan_parasitic_gap,2032,PLUS_FILLER_MINUS_GAP,us,8.02075830
lan_parasitic_gap,2032,MINUS_FILLER_MINUS_GAP,us,7.84792632
lan_parasitic_gap,2033,PLUS_FILLER_PLUS_GAP,soon,22.42876612
lan_parasitic_gap,2033,MINUS_FILLER_PLUS_GAP,soon,24.42424564
lan_parasitic_gap,2033,PLUS_FILLER_MINUS_GAP,you,6.13234262
lan_parasitic_gap,2033,MINUS_FILLER_MINUS_GAP,you,8.25384011
lan_parasitic_gap,2034,PLUS_FILLER_PLUS_GAP,soon,22.42876612
lan_parasitic_gap,2034,MINUS_FILLER_PLUS_GAP,soon,24.42424564
lan_parasitic_gap,2034,PLUS_FILLER_MINUS_GAP,Kim,19.44959798
lan_parasitic_gap,2034,MINUS_FILLER_MINUS_GAP,Kim,19.57025345
lan_parasitic_gap,2035,PLUS_FILLER_PLUS_GAP,eventually,23.81583228
lan_parasitic_gap,2035,MINUS_FILLER_PLUS_GAP,eventually,25.19767589
lan_parasitic_gap,2035,PLUS_FILLER_MINUS_GAP,us,8.02075830
lan_parasitic_gap,2035,MINUS_FILLER_MINUS_GAP,us,7.40085388
lan_parasitic_gap,2036,PLUS_FILLER_PLUS_GAP,eventually,23.81583228
lan_parasitic_gap,2036,MINUS_FILLER_PLUS_GAP,eventually,25.19767589
lan_parasitic_gap,2036,PLUS_FILLER_MINUS_GAP,Kim,19.44959798
lan_parasitic_gap,2036,MINUS_FILLER_MINUS_GAP,Kim,17.79493064
lan_parasitic_gap,2037,PLUS_FILLER_PLUS_GAP,eventually,23.81583228
lan_parasitic_gap,2037,MINUS_FILLER_PLUS_GAP,eventually,25.19767589
lan_parasitic_gap,2037,PLUS_FILLER_MINUS_GAP,you,6.13234262
lan_parasitic_gap,2037,MINUS_FILLER_MINUS_GAP,you,8.39874296
lan_parasitic_gap,2038,PLUS_FILLER_PLUS_GAP,eventually,23.81583228
lan_parasitic_gap,2038,MINUS_FILLER_PLUS_GAP,eventually,25.09817466
lan_parasitic_gap,2038,PLUS_FILLER_MINUS_GAP,us,8.02075830
lan_parasitic_gap,2038,MINUS_FILLER_MINUS_GAP,us,7.84792632
lan_parasitic_gap,2039,PLUS_FILLER_PLUS_GAP,eventually,23.81583228
lan_parasitic_gap,2039,MINUS_FILLER_PLUS_GAP,eventually,25.09817466
lan_parasitic_gap,2039,PLUS_FILLER_MINUS_GAP,Kim,19.44959798
lan_parasitic_gap,2039,MINUS_FILLER_MINUS_GAP,Kim,19.57025345
lan_parasitic_gap,2040,PLUS_FILLER_PLUS_GAP,eventually,23.81583228
lan_parasitic_gap,2040,MINUS_FILLER_PLUS_GAP,eventually,25.09817466
lan_parasitic_gap,2040,PLUS_FILLER_MINUS_GAP,you,6.13234262
lan_parasitic_gap,2040,MINUS_FILLER_MINUS_GAP,you,8.25384011
lan_parasitic_gap,2041,PLUS_FILLER_PLUS_GAP,soon,21.62383895
lan_parasitic_gap,2041,MINUS_FILLER_PLUS_GAP,soon,22.85800396
lan_parasitic_gap,2041,PLUS_FILLER_MINUS_GAP,you,4.71689144
lan_parasitic_gap,2041,MINUS_FILLER_MINUS_GAP,you,7.13424672
lan_parasitic_gap,2042,PLUS_FILLER_PLUS_GAP,soon,21.62383895
lan_parasitic_gap,2042,MINUS_FILLER_PLUS_GAP,soon,22.85800396
lan_parasitic_gap,2042,PLUS_FILLER_MINUS_GAP,Kim,20.82326872
lan_parasitic_gap,2042,MINUS_FILLER_MINUS_GAP,Kim,19.18159429
lan_parasitic_gap,2043,PLUS_FILLER_PLUS_GAP,soon,21.62383895
lan_parasitic_gap,2043,MINUS_FILLER_PLUS_GAP,soon,22.85800396
lan_parasitic_gap,2043,PLUS_FILLER_MINUS_GAP,us,7.10546640
lan_parasitic_gap,2043,MINUS_FILLER_MINUS_GAP,us,7.06663049
lan_parasitic_gap,2044,PLUS_FILLER_PLUS_GAP,soon,21.62383895
lan_parasitic_gap,2044,MINUS_FILLER_PLUS_GAP,soon,22.58483976
lan_parasitic_gap,2044,PLUS_FILLER_MINUS_GAP,you,4.71689144
lan_parasitic_gap,2044,MINUS_FILLER_MINUS_GAP,you,7.28034989
lan_parasitic_gap,2045,PLUS_FILLER_PLUS_GAP,soon,21.62383895
lan_parasitic_gap,2045,MINUS_FILLER_PLUS_GAP,soon,22.58483976
lan_parasitic_gap,2045,PLUS_FILLER_MINUS_GAP,Kim,20.82326872
lan_parasitic_gap,2045,MINUS_FILLER_MINUS_GAP,Kim,21.67284297
lan_parasitic_gap,2046,PLUS_FILLER_PLUS_GAP,soon,21.62383895
lan_parasitic_gap,2046,MINUS_FILLER_PLUS_GAP,soon,22.58483976
lan_parasitic_gap,2046,PLUS_FILLER_MINUS_GAP,us,7.10546640
lan_parasitic_gap,2046,MINUS_FILLER_MINUS_GAP,us,7.31537997
lan_parasitic_gap,2047,PLUS_FILLER_PLUS_GAP,eventually,24.80858392
lan_parasitic_gap,2047,MINUS_FILLER_PLUS_GAP,eventually,25.76647717
lan_parasitic_gap,2047,PLUS_FILLER_MINUS_GAP,you,4.71689144
lan_parasitic_gap,2047,MINUS_FILLER_MINUS_GAP,you,7.13424672
lan_parasitic_gap,2048,PLUS_FILLER_PLUS_GAP,eventually,24.80858392
lan_parasitic_gap,2048,MINUS_FILLER_PLUS_GAP,eventually,25.76647717
lan_parasitic_gap,2048,PLUS_FILLER_MINUS_GAP,Kim,20.82326872
lan_parasitic_gap,2048,MINUS_FILLER_MINUS_GAP,Kim,19.18159429
lan_parasitic_gap,2049,PLUS_FILLER_PLUS_GAP,eventually,24.80858392
lan_parasitic_gap,2049,MINUS_FILLER_PLUS_GAP,eventually,25.76647717
lan_parasitic_gap,2049,PLUS_FILLER_MINUS_GAP,us,7.10546640
lan_parasitic_gap,2049,MINUS_FILLER_MINUS_GAP,us,7.06663049
lan_parasitic_gap,2050,PLUS_FILLER_PLUS_GAP,eventually,24.80858392
lan_parasitic_gap,2050,MINUS_FILLER_PLUS_GAP,eventually,25.69348978
lan_parasitic_gap,2050,PLUS_FILLER_MINUS_GAP,you,4.71689144
lan_parasitic_gap,2050,MINUS_FILLER_MINUS_GAP,you,7.28034989
lan_parasitic_gap,2051,PLUS_FILLER_PLUS_GAP,eventually,24.80858392
lan_parasitic_gap,2051,MINUS_FILLER_PLUS_GAP,eventually,25.69348978
lan_parasitic_gap,2051,PLUS_FILLER_MINUS_GAP,Kim,20.82326872
lan_parasitic_gap,2051,MINUS_FILLER_MINUS_GAP,Kim,21.67284297
lan_parasitic_gap,2052,PLUS_FILLER_PLUS_GAP,eventually,24.80858392
lan_parasitic_gap,2052,MINUS_FILLER_PLUS_GAP,eventually,25.69348978
lan_parasitic_gap,2052,PLUS_FILLER_MINUS_GAP,us,7.10546640
lan_parasitic_gap,2052,MINUS_FILLER_MINUS_GAP,us,7.31537997
lan_parasitic_gap,2053,PLUS_FILLER_PLUS_GAP,soon,20.80486425
lan_parasitic_gap,2053,MINUS_FILLER_PLUS_GAP,soon,23.18100463
lan_parasitic_gap,2053,PLUS_FILLER_MINUS_GAP,you,3.71184082
lan_parasitic_gap,2053,MINUS_FILLER_MINUS_GAP,you,6.10579704
lan_parasitic_gap,2054,PLUS_FILLER_PLUS_GAP,soon,20.80486425
lan_parasitic_gap,2054,MINUS_FILLER_PLUS_GAP,soon,23.18100463
lan_parasitic_gap,2054,PLUS_FILLER_MINUS_GAP,Kim,20.55063253
lan_parasitic_gap,2054,MINUS_FILLER_MINUS_GAP,Kim,19.08315055
lan_parasitic_gap,2055,PLUS_FILLER_PLUS_GAP,soon,20.80486425
lan_parasitic_gap,2055,MINUS_FILLER_PLUS_GAP,soon,23.18100463
lan_parasitic_gap,2055,PLUS_FILLER_MINUS_GAP,us,10.13500480
lan_parasitic_gap,2055,MINUS_FILLER_MINUS_GAP,us,9.29864130
lan_parasitic_gap,2056,PLUS_FILLER_PLUS_GAP,soon,20.80486425
lan_parasitic_gap,2056,MINUS_FILLER_PLUS_GAP,soon,22.96341303
lan_parasitic_gap,2056,PLUS_FILLER_MINUS_GAP,you,3.71184082
lan_parasitic_gap,2056,MINUS_FILLER_MINUS_GAP,you,6.03434612
lan_parasitic_gap,2057,PLUS_FILLER_PLUS_GAP,soon,20.80486425
lan_parasitic_gap,2057,MINUS_FILLER_PLUS_GAP,soon,22.96341303
lan_parasitic_gap,2057,PLUS_FILLER_MINUS_GAP,Kim,20.55063253
lan_parasitic_gap,2057,MINUS_FILLER_MINUS_GAP,Kim,21.30532939
lan_parasitic_gap,2058,PLUS_FILLER_PLUS_GAP,soon,20.80486425
lan_parasitic_gap,2058,MINUS_FILLER_PLUS_GAP,soon,22.96341303
lan_parasitic_gap,2058,PLUS_FILLER_MINUS_GAP,us,10.13500480
lan_parasitic_gap,2058,MINUS_FILLER_MINUS_GAP,us,9.91707850
lan_parasitic_gap,2059,PLUS_FILLER_PLUS_GAP,eventually,21.18799212
lan_parasitic_gap,2059,MINUS_FILLER_PLUS_GAP,eventually,22.27058038
lan_parasitic_gap,2059,PLUS_FILLER_MINUS_GAP,us,10.13500480
lan_parasitic_gap,2059,MINUS_FILLER_MINUS_GAP,us,9.29864130
lan_parasitic_gap,2060,PLUS_FILLER_PLUS_GAP,eventually,21.18799212
lan_parasitic_gap,2060,MINUS_FILLER_PLUS_GAP,eventually,22.27058038
lan_parasitic_gap,2060,PLUS_FILLER_MINUS_GAP,Kim,20.55063253
lan_parasitic_gap,2060,MINUS_FILLER_MINUS_GAP,Kim,19.08315055
lan_parasitic_gap,2061,PLUS_FILLER_PLUS_GAP,eventually,21.18799212
lan_parasitic_gap,2061,MINUS_FILLER_PLUS_GAP,eventually,22.27058038
lan_parasitic_gap,2061,PLUS_FILLER_MINUS_GAP,you,3.71184082
lan_parasitic_gap,2061,MINUS_FILLER_MINUS_GAP,you,6.10579704
lan_parasitic_gap,2062,PLUS_FILLER_PLUS_GAP,eventually,21.18799212
lan_parasitic_gap,2062,MINUS_FILLER_PLUS_GAP,eventually,22.35025466
lan_parasitic_gap,2062,PLUS_FILLER_MINUS_GAP,us,10.13500480
lan_parasitic_gap,2062,MINUS_FILLER_MINUS_GAP,us,9.91707850
lan_parasitic_gap,2063,PLUS_FILLER_PLUS_GAP,eventually,21.18799212
lan_parasitic_gap,2063,MINUS_FILLER_PLUS_GAP,eventually,22.35025466
lan_parasitic_gap,2063,PLUS_FILLER_MINUS_GAP,Kim,20.55063253
lan_parasitic_gap,2063,MINUS_FILLER_MINUS_GAP,Kim,21.30532939
lan_parasitic_gap,2064,PLUS_FILLER_PLUS_GAP,eventually,21.18799212
lan_parasitic_gap,2064,MINUS_FILLER_PLUS_GAP,eventually,22.35025466
lan_parasitic_gap,2064,PLUS_FILLER_MINUS_GAP,you,3.71184082
lan_parasitic_gap,2064,MINUS_FILLER_MINUS_GAP,you,6.03434612
lan_parasitic_gap,2065,PLUS_FILLER_PLUS_GAP,soon,19.62919331
lan_parasitic_gap,2065,MINUS_FILLER_PLUS_GAP,soon,23.09858202
lan_parasitic_gap,2065,PLUS_FILLER_MINUS_GAP,Kim,20.39743275
lan_parasitic_gap,2065,MINUS_FILLER_MINUS_GAP,Kim,17.90998990
lan_parasitic_gap,2066,PLUS_FILLER_PLUS_GAP,soon,19.62919331
lan_parasitic_gap,2066,MINUS_FILLER_PLUS_GAP,soon,23.09858202
lan_parasitic_gap,2066,PLUS_FILLER_MINUS_GAP,you,6.75817075
lan_parasitic_gap,2066,MINUS_FILLER_MINUS_GAP,you,9.22083964
lan_parasitic_gap,2067,PLUS_FILLER_PLUS_GAP,soon,19.62919331
lan_parasitic_gap,2067,MINUS_FILLER_PLUS_GAP,soon,23.09858202
lan_parasitic_gap,2067,PLUS_FILLER_MINUS_GAP,us,11.36882356
lan_parasitic_gap,2067,MINUS_FILLER_MINUS_GAP,us,10.69767318
lan_parasitic_gap,2068,PLUS_FILLER_PLUS_GAP,soon,19.62919331
lan_parasitic_gap,2068,MINUS_FILLER_PLUS_GAP,soon,22.87658732
lan_parasitic_gap,2068,PLUS_FILLER_MINUS_GAP,Kim,20.39743275
lan_parasitic_gap,2068,MINUS_FILLER_MINUS_GAP,Kim,20.27470124
lan_parasitic_gap,2069,PLUS_FILLER_PLUS_GAP,soon,19.62919331
lan_parasitic_gap,2069,MINUS_FILLER_PLUS_GAP,soon,22.87658732
lan_parasitic_gap,2069,PLUS_FILLER_MINUS_GAP,you,6.75817075
lan_parasitic_gap,2069,MINUS_FILLER_MINUS_GAP,you,9.03097088
lan_parasitic_gap,2070,PLUS_FILLER_PLUS_GAP,soon,19.62919331
lan_parasitic_gap,2070,MINUS_FILLER_PLUS_GAP,soon,22.87658732
lan_parasitic_gap,2070,PLUS_FILLER_MINUS_GAP,us,11.36882356
lan_parasitic_gap,2070,MINUS_FILLER_MINUS_GAP,us,11.25357243
lan_parasitic_gap,2071,PLUS_FILLER_PLUS_GAP,eventually,19.90273550
